"Activity Date","Process Date","Settle Date","Instrument","Description","Trans Code","Quantity","Price","Amount"
"2/16/2024","2/16/2024","2/20/2024","BA","BA 2/16/2024 Put $200.00","STC","12","$0.05","$59.60"
"2/16/2024","2/16/2024","2/20/2024","BA","BA 2/16/2024 Put $200.00","STC","8","$0.05","$39.73"
"2/16/2024","2/16/2024","2/20/2024","BA","BA 2/16/2024 Put $200.00","STC","64","$0.04","$253.89"
"2/16/2024","2/16/2024","2/20/2024","BA","BA 2/16/2024 Put $200.00","STC","1","$0.05","$4.95"
"2/16/2024","2/16/2024","2/20/2024","BA","BA 2/16/2024 Put $200.00","STC","4","$0.04","$15.86"
"2/16/2024","2/16/2024","2/20/2024","BA","BA 2/16/2024 Put $200.00","BTO","10","$0.10","($100.30)"
"2/16/2024","2/16/2024","2/20/2024","BA","BA 2/16/2024 Put $200.00","BTO","31","$0.10","($310.93)"
"2/16/2024","2/16/2024","2/20/2024","BA","BA 2/16/2024 Put $200.00","BTO","59","$0.10","($591.77)"
"2/16/2024","2/16/2024","2/16/2024","","Instant bank transfer - account ending in 0187","RTP","","","$1,000.00"
"2/16/2024","2/16/2024","2/20/2024","BA","BA 2/16/2024 Put $200.00","STC","5","$0.05","$24.83"
"2/16/2024","2/16/2024","2/20/2024","BA","BA 2/16/2024 Put $200.00","STC","2","$0.05","$9.92"
"2/16/2024","2/16/2024","2/20/2024","BA","BA 2/16/2024 Put $200.00","STC","5","$0.05","$24.83"
"2/16/2024","2/16/2024","2/20/2024","BA","BA 2/16/2024 Put $200.00","STC","2","$0.05","$9.92"
"2/16/2024","2/16/2024","2/20/2024","BA","BA 2/16/2024 Put $200.00","STC","1","$0.05","$4.95"
"2/16/2024","2/16/2024","2/20/2024","BA","BA 2/16/2024 Put $200.00","STC","10","$0.05","$49.66"
"2/16/2024","2/16/2024","2/20/2024","BA","BA 2/16/2024 Put $200.00","STC","9","$0.05","$44.69"
"2/16/2024","2/16/2024","2/20/2024","BA","BA 2/16/2024 Put $200.00","STC","6","$0.05","$29.79"
"2/16/2024","2/16/2024","2/20/2024","BA","BA 2/16/2024 Put $200.00","STC","3","$0.05","$14.89"
"2/16/2024","2/16/2024","2/20/2024","BA","BA 2/16/2024 Put $200.00","STC","6","$0.05","$29.79"
"2/16/2024","2/16/2024","2/20/2024","BA","BA 2/16/2024 Put $200.00","STC","1","$0.05","$4.95"
"2/16/2024","2/16/2024","2/20/2024","BA","BA 2/16/2024 Put $200.00","BTO","9","$0.12","($108.27)"
"2/16/2024","2/16/2024","2/20/2024","BA","BA 2/16/2024 Put $200.00","BTO","5","$0.12","($60.15)"
"2/16/2024","2/16/2024","2/20/2024","BA","BA 2/16/2024 Put $200.00","BTO","5","$0.12","($60.15)"
"2/16/2024","2/16/2024","2/20/2024","BA","BA 2/16/2024 Put $200.00","BTO","9","$0.12","($108.27)"
"2/16/2024","2/16/2024","2/20/2024","BA","BA 2/16/2024 Put $200.00","BTO","10","$0.12","($120.30)"
"2/16/2024","2/16/2024","2/20/2024","BA","BA 2/16/2024 Put $200.00","BTO","2","$0.12","($24.06)"
"2/16/2024","2/16/2024","2/20/2024","BA","BA 2/16/2024 Put $200.00","BTO","5","$0.12","($60.15)"
"2/16/2024","2/16/2024","2/20/2024","BA","BA 2/16/2024 Put $200.00","BTO","5","$0.12","($60.15)"
"2/15/2024","2/15/2024","2/16/2024","BA","BA 2/16/2024 Call $212.50","STC","1","$0.06","$5.95"
"2/15/2024","2/15/2024","2/16/2024","BA","BA 2/16/2024 Call $212.50","STC","1","$0.06","$5.95"
"2/15/2024","2/15/2024","2/16/2024","BA","BA 2/16/2024 Call $212.50","STC","2","$0.06","$11.92"
"2/15/2024","2/15/2024","2/16/2024","BA","BA 2/16/2024 Call $212.50","STC","18","$0.06","$107.40"
"2/15/2024","2/15/2024","2/16/2024","BA","BA 2/16/2024 Call $212.50","STC","1","$0.06","$5.95"
"2/15/2024","2/15/2024","2/16/2024","BA","BA 2/16/2024 Call $212.50","STC","1","$0.06","$5.95"
"2/15/2024","2/15/2024","2/16/2024","BA","BA 2/16/2024 Call $212.50","STC","1","$0.06","$5.95"
"2/15/2024","2/15/2024","2/16/2024","BA","BA 2/16/2024 Call $212.50","STC","24","$0.06","$143.20"
"2/15/2024","2/15/2024","2/16/2024","BA","BA 2/16/2024 Call $212.50","STC","1","$0.07","$6.95"
"2/15/2024","2/15/2024","2/16/2024","BA","BA 2/16/2024 Put $200.00","STC","44","$0.09","$394.55"
"2/15/2024","2/15/2024","2/16/2024","BA","BA 2/16/2024 Put $200.00","STC","1","$0.09","$8.95"
"2/15/2024","2/15/2024","2/16/2024","BA","BA 2/16/2024 Call $212.50","BTO","1","$0.09","($9.03)"
"2/15/2024","2/15/2024","2/16/2024","BA","BA 2/16/2024 Call $212.50","BTO","2","$0.09","($18.06)"
"2/15/2024","2/15/2024","2/16/2024","BA","BA 2/16/2024 Call $212.50","BTO","1","$0.09","($9.03)"
"2/15/2024","2/15/2024","2/16/2024","BA","BA 2/16/2024 Call $212.50","BTO","2","$0.09","($18.06)"
"2/15/2024","2/15/2024","2/16/2024","BA","BA 2/16/2024 Call $212.50","BTO","3","$0.09","($27.09)"
"2/15/2024","2/15/2024","2/16/2024","BA","BA 2/16/2024 Call $212.50","BTO","5","$0.09","($45.15)"
"2/15/2024","2/15/2024","2/16/2024","BA","BA 2/16/2024 Call $212.50","BTO","5","$0.09","($45.15)"
"2/15/2024","2/15/2024","2/16/2024","BA","BA 2/16/2024 Call $212.50","BTO","5","$0.09","($45.15)"
"2/15/2024","2/15/2024","2/16/2024","BA","BA 2/16/2024 Call $212.50","BTO","3","$0.09","($27.09)"
"2/15/2024","2/15/2024","2/16/2024","BA","BA 2/16/2024 Call $212.50","BTO","2","$0.09","($18.06)"
"2/15/2024","2/15/2024","2/16/2024","BA","BA 2/16/2024 Call $212.50","BTO","5","$0.09","($45.15)"
"2/15/2024","2/15/2024","2/16/2024","BA","BA 2/16/2024 Call $212.50","BTO","4","$0.09","($36.12)"
"2/15/2024","2/15/2024","2/16/2024","BA","BA 2/16/2024 Call $212.50","BTO","5","$0.09","($45.15)"
"2/15/2024","2/15/2024","2/16/2024","BA","BA 2/16/2024 Call $212.50","BTO","3","$0.09","($27.09)"
"2/15/2024","2/15/2024","2/16/2024","BA","BA 2/16/2024 Call $212.50","BTO","4","$0.09","($36.12)"
"2/15/2024","2/15/2024","2/16/2024","BA","BA 2/16/2024 Put $200.00","BTO","1","$0.23","($23.03)"
"2/15/2024","2/15/2024","2/16/2024","BA","BA 2/16/2024 Put $200.00","BTO","1","$0.23","($23.03)"
"2/15/2024","2/15/2024","2/16/2024","BA","BA 2/16/2024 Put $200.00","BTO","4","$0.23","($92.12)"
"2/15/2024","2/15/2024","2/16/2024","BA","BA 2/16/2024 Put $200.00","BTO","1","$0.23","($23.03)"
"2/15/2024","2/15/2024","2/16/2024","BA","BA 2/16/2024 Put $200.00","BTO","1","$0.23","($23.03)"
"2/15/2024","2/15/2024","2/16/2024","BA","BA 2/16/2024 Put $200.00","BTO","5","$0.23","($115.15)"
"2/15/2024","2/15/2024","2/16/2024","BA","BA 2/16/2024 Put $200.00","BTO","2","$0.23","($46.06)"
"2/15/2024","2/15/2024","2/16/2024","BA","BA 2/16/2024 Call $212.50","STC","15","$0.06","$89.50"
"2/15/2024","2/15/2024","2/16/2024","BA","BA 2/16/2024 Call $212.50","STC","20","$0.06","$119.33"
"2/15/2024","2/15/2024","2/16/2024","BA","BA 2/16/2024 Call $212.50","STC","15","$0.06","$89.50"
"2/15/2024","2/15/2024","2/16/2024","BA","BA 2/16/2024 Put $200.00","BTO","15","$0.24","($360.45)"
"2/15/2024","2/15/2024","2/16/2024","","ACH Deposit","ACH","","","$1,000.00"
"2/15/2024","2/15/2024","2/16/2024","BA","BA 2/16/2024 Call $212.50","BTO","50","$0.12","($601.50)"
"2/14/2024","2/14/2024","2/15/2024","BA","BA 2/16/2024 Put $200.00","BTO","2","$0.54","($108.06)"
"2/14/2024","2/14/2024","2/15/2024","BA","BA 2/16/2024 Put $200.00","BTO","1","$0.54","($54.03)"
"2/14/2024","2/14/2024","2/15/2024","BA","BA 2/16/2024 Put $200.00","BTO","2","$0.54","($108.06)"
"2/14/2024","2/14/2024","2/15/2024","BA","BA 2/16/2024 Put $200.00","BTO","6","$0.66","($396.18)"
"2/14/2024","2/14/2024","2/15/2024","BA","BA 2/16/2024 Put $200.00","BTO","4","$0.66","($264.12)"
"2/13/2024","2/13/2024","2/14/2024","BA","BA 2/16/2024 Put $195.00","BTO","5","$0.40","($200.15)"
"2/13/2024","2/13/2024","2/14/2024","BA","BA 2/16/2024 Put $200.00","STC","9","$1.15","$1,034.69"
"2/13/2024","2/13/2024","2/14/2024","BA","BA 2/16/2024 Put $200.00","STC","1","$1.15","$114.95"
"2/13/2024","2/13/2024","2/14/2024","BA","BA 2/16/2024 Put $200.00","BTO","10","$0.50","($500.30)"
"2/13/2024","2/13/2024","2/14/2024","BA","BA 2/16/2024 Call $220.00","STC","25","$0.11","$274.17"
"2/13/2024","2/13/2024","2/14/2024","BA","BA 2/16/2024 Call $220.00","STC","25","$0.11","$274.17"
"2/12/2024","2/12/2024","2/13/2024","BA","BA 2/16/2024 Call $220.00","BTO","11","$0.26","($286.33)"
"2/12/2024","2/12/2024","2/13/2024","BA","BA 2/16/2024 Call $220.00","BTO","3","$0.26","($78.09)"
"2/12/2024","2/12/2024","2/13/2024","BA","BA 2/16/2024 Call $220.00","BTO","5","$0.26","($130.15)"
"2/12/2024","2/12/2024","2/13/2024","BA","BA 2/16/2024 Call $220.00","BTO","1","$0.26","($26.03)"
"2/12/2024","2/12/2024","2/13/2024","","ACH Deposit","ACH","","","$500.00"
"2/9/2024","2/9/2024","2/12/2024","SBUX","Option Expiration for SBUX 2/9/2024 Call $104.00","OEXP","10S","",""
"2/9/2024","2/9/2024","2/12/2024","DIA","Option Expiration for DIA 2/9/2024 Put $381.00","OEXP","3S","",""
"2/9/2024","2/9/2024","2/12/2024","BA","BA 2/16/2024 Call $220.00","BTO","15","$0.43","($645.45)"
"2/9/2024","2/9/2024","2/9/2024","","Instant bank transfer - account ending in 0187","RTP","","","$630.00"
"2/9/2024","2/9/2024","2/12/2024","BA","BA 2/16/2024 Call $220.00","BTO","1","$0.55","($55.03)"
"2/9/2024","2/9/2024","2/12/2024","BA","BA 2/16/2024 Call $220.00","BTO","14","$0.52","($728.42)"
"2/9/2024","2/9/2024","2/12/2024","BA","BA 2/16/2024 Call $220.00","STC","15","$0.50","$749.50"
"2/8/2024","2/8/2024","2/9/2024","BA","BA 2/16/2024 Call $220.00","BTO","1","$0.62","($62.03)"
"2/8/2024","2/8/2024","2/9/2024","BA","BA 2/16/2024 Call $220.00","BTO","4","$0.62","($248.12)"
"2/8/2024","2/8/2024","2/9/2024","BA","BA 2/16/2024 Call $220.00","BTO","6","$0.62","($372.18)"
"2/8/2024","2/8/2024","2/9/2024","BA","BA 2/16/2024 Call $220.00","BTO","4","$0.62","($248.12)"
"2/8/2024","2/8/2024","2/9/2024","DIA","DIA 2/9/2024 Put $381.00","BTO","3","$0.11","($33.09)"
"2/8/2024","2/8/2024","2/9/2024","BA","BA 2/9/2024 Call $217.50","STC","64","$0.15","$957.89"
"2/8/2024","2/8/2024","2/9/2024","BA","BA 2/9/2024 Call $217.50","STC","1","$0.15","$14.95"
"2/8/2024","2/8/2024","2/9/2024","BA","BA 2/9/2024 Call $217.50","BTO","5","$0.38","($190.15)"
"2/8/2024","2/8/2024","2/9/2024","BA","BA 2/9/2024 Call $217.50","BTO","1","$0.38","($38.03)"
"2/8/2024","2/8/2024","2/9/2024","BA","BA 2/9/2024 Call $217.50","BTO","1","$0.38","($38.03)"
"2/8/2024","2/8/2024","2/9/2024","BA","BA 2/9/2024 Call $217.50","BTO","1","$0.38","($38.03)"
"2/8/2024","2/8/2024","2/9/2024","BA","BA 2/9/2024 Call $217.50","BTO","1","$0.38","($38.03)"
"2/8/2024","2/8/2024","2/9/2024","BA","BA 2/9/2024 Call $217.50","BTO","5","$0.38","($190.15)"
"2/8/2024","2/8/2024","2/9/2024","BA","BA 2/9/2024 Call $217.50","BTO","1","$0.38","($38.03)"
"2/8/2024","2/8/2024","2/9/2024","BA","BA 2/9/2024 Call $217.50","BTO","50","$0.45","($2,251.50)"
"2/7/2024","2/7/2024","2/9/2024","","ACH Withdrawal","ACH","","","($1,000.00)"
"2/7/2024","2/7/2024","2/8/2024","BA","BA 2/9/2024 Call $215.00","STC","5","$0.84","$419.83"
"2/7/2024","2/7/2024","2/8/2024","BA","BA 2/9/2024 Call $215.00","STC","1","$0.84","$83.95"
"2/7/2024","2/7/2024","2/8/2024","BA","BA 2/9/2024 Call $215.00","STC","3","$0.84","$251.89"
"2/7/2024","2/7/2024","2/8/2024","BA","BA 2/9/2024 Call $215.00","STC","1","$0.84","$83.95"
"2/7/2024","2/7/2024","2/8/2024","BA","BA 2/9/2024 Call $215.00","STC","8","$0.84","$671.73"
"2/7/2024","2/7/2024","2/8/2024","BA","BA 2/9/2024 Call $215.00","STC","13","$0.84","$1,091.56"
"2/7/2024","2/7/2024","2/8/2024","BA","BA 2/9/2024 Call $215.00","STC","5","$0.84","$419.83"
"2/7/2024","2/7/2024","2/8/2024","BA","BA 2/9/2024 Call $215.00","STC","8","$0.84","$671.73"
"2/7/2024","2/7/2024","2/8/2024","BA","BA 2/9/2024 Call $215.00","STC","1","$0.84","$83.95"
"2/6/2024","2/6/2024","2/7/2024","BA","BA 2/9/2024 Call $215.00","BTO","10","$0.56","($560.30)"
"2/6/2024","2/6/2024","2/7/2024","BA","BA 2/9/2024 Put $197.50","STC","3","$0.26","$77.89"
"2/6/2024","2/6/2024","2/7/2024","BA","BA 2/9/2024 Call $215.00","BTO","30","$0.78","($2,340.90)"
"2/6/2024","2/6/2024","2/7/2024","BA","BA 2/9/2024 Call $215.00","BTO","5","$0.39","($195.15)"
"2/6/2024","2/6/2024","2/7/2024","BA","BA 2/9/2024 Put $197.50","BTO","3","$0.68","($204.09)"
"2/5/2024","2/5/2024","2/6/2024","ALGN","ALGN 2/9/2024 Call $280.00","STC","10","$3.30","$3,299.64"
"2/5/2024","2/5/2024","2/6/2024","ALGN","ALGN 2/9/2024 Call $280.00","BTO","2","$2.65","($530.06)"
"2/5/2024","2/5/2024","2/6/2024","ALGN","ALGN 2/9/2024 Call $280.00","BTO","4","$2.65","($1,060.12)"
"2/5/2024","2/5/2024","2/6/2024","ALGN","ALGN 2/9/2024 Call $280.00","BTO","2","$2.65","($530.06)"
"2/5/2024","2/5/2024","2/6/2024","ALGN","ALGN 2/9/2024 Call $280.00","BTO","1","$2.65","($265.03)"
"2/5/2024","2/5/2024","2/6/2024","ALGN","ALGN 2/9/2024 Call $280.00","BTO","1","$2.65","($265.03)"
"2/5/2024","2/5/2024","2/6/2024","BA","BA 2/9/2024 Call $220.00","STC","91","$0.18","$1,635.00"
"2/5/2024","2/5/2024","2/6/2024","BA","BA 2/9/2024 Call $220.00","STC","8","$0.18","$143.73"
"2/5/2024","2/5/2024","2/6/2024","BA","BA 2/9/2024 Call $220.00","STC","1","$0.18","$17.95"
"2/5/2024","2/5/2024","2/6/2024","BA","BA 2/9/2024 Call $220.00","BTO","50","$0.12","($601.50)"
"2/5/2024","2/5/2024","2/6/2024","BA","BA 2/9/2024 Call $220.00","BTO","5","$0.15","($75.15)"
"2/5/2024","2/5/2024","2/6/2024","BA","BA 2/9/2024 Call $220.00","BTO","1","$0.15","($15.03)"
"2/5/2024","2/5/2024","2/6/2024","BA","BA 2/9/2024 Call $220.00","BTO","1","$0.15","($15.03)"
"2/5/2024","2/5/2024","2/6/2024","BA","BA 2/9/2024 Call $220.00","BTO","1","$0.15","($15.03)"
"2/5/2024","2/5/2024","2/6/2024","BA","BA 2/9/2024 Call $220.00","BTO","1","$0.15","($15.03)"
"2/5/2024","2/5/2024","2/6/2024","BA","BA 2/9/2024 Call $220.00","BTO","1","$0.15","($15.03)"
"2/5/2024","2/5/2024","2/6/2024","BA","BA 2/9/2024 Call $220.00","BTO","4","$0.25","($100.12)"
"2/5/2024","2/5/2024","2/6/2024","BA","BA 2/9/2024 Call $220.00","BTO","14","$0.25","($350.42)"
"2/5/2024","2/5/2024","2/6/2024","BA","BA 2/9/2024 Call $220.00","BTO","1","$0.25","($25.03)"
"2/5/2024","2/5/2024","2/6/2024","BA","BA 2/9/2024 Call $220.00","BTO","1","$0.25","($25.03)"
"2/2/2024","2/2/2024","2/5/2024","SBUX","Option Expiration for SBUX 2/2/2024 Call $104.00","OEXP","3S","",""
"2/2/2024","2/2/2024","2/5/2024","BA","Option Expiration for BA 2/2/2024 Call $225.00","OEXP","5S","",""
"2/2/2024","2/2/2024","2/5/2024","BA","Option Expiration for BA 2/2/2024 Call $220.00","OEXP","2S","",""
"2/2/2024","2/2/2024","2/5/2024","AMZN","Option Expiration for AMZN 2/2/2024 Call $180.00","OEXP","1S","",""
"2/2/2024","2/2/2024","2/5/2024","ALGN","Option Expiration for ALGN 2/2/2024 Call $280.00","OEXP","2S","",""
"2/2/2024","2/2/2024","2/5/2024","ALGN","ALGN 2/2/2024 Call $280.00","BTO","1","$0.09","($9.03)"
"2/2/2024","2/2/2024","2/5/2024","ALGN","ALGN 2/2/2024 Call $280.00","BTO","1","$0.09","($9.03)"
"2/2/2024","2/2/2024","2/5/2024","BA","BA 2/9/2024 Call $220.00","BTO","20","$0.33","($660.60)"
"2/1/2024","2/1/2024","2/2/2024","AMZN","AMZN 2/2/2024 Call $180.00","BTO","1","$0.18","($18.03)"
"1/31/2024","1/31/2024","2/1/2024","BA","BA 2/2/2024 Call $220.00","BTO","2","$0.33","($66.06)"
"1/31/2024","1/31/2024","2/1/2024","SBUX","SBUX 2/9/2024 Call $104.00","BTO","10","$0.06","($60.30)"
"1/30/2024","1/30/2024","1/31/2024","BA","BA 2/2/2024 Call $225.00","BTO","5","$0.12","($60.15)"
"1/30/2024","1/30/2024","1/31/2024","","ACH Withdrawal","ACH","","","($900.00)"
"1/30/2024","1/30/2024","1/31/2024","NUE","NUE 2/2/2024 Call $185.00","STC","3","$4.30","$1,289.88"
"1/30/2024","1/30/2024","1/31/2024","NUE","NUE 2/2/2024 Call $185.00","BTO","2","$1.00","($200.06)"
"1/29/2024","1/29/2024","1/30/2024","NUE","NUE 2/2/2024 Call $185.00","BTO","1","$1.10","($110.03)"
"1/29/2024","1/29/2024","1/30/2024","SBUX","SBUX 2/2/2024 Call $104.00","BTO","1","$0.26","($26.03)"
"1/29/2024","1/29/2024","1/30/2024","SBUX","SBUX 2/2/2024 Call $104.00","BTO","1","$0.26","($26.03)"
"1/29/2024","1/29/2024","1/30/2024","SBUX","SBUX 2/2/2024 Call $104.00","BTO","1","$0.26","($26.03)"
"1/26/2024","1/26/2024","1/29/2024","","ACH Withdrawal","ACH","","","($1,380.00)"
"1/26/2024","1/26/2024","1/29/2024","ULTA","ULTA 1/26/2024 Call $497.50","STC","3","$2.50","$749.89"
"1/26/2024","1/26/2024","1/29/2024","ULTA","ULTA 1/26/2024 Call $497.50","STC","4","$2.50","$999.86"
"1/26/2024","1/26/2024","1/26/2024","","Gold Subscription Fee","GOLD","","","($5.00)"
"1/25/2024","1/25/2024","1/26/2024","","ACH Withdrawal","ACH","","","($4,000.00)"
"1/25/2024","1/25/2024","1/26/2024","ULTA","ULTA 1/26/2024 Call $497.50","BTO","7","$0.60","($420.21)"
"1/25/2024","1/25/2024","1/26/2024","ULTA","ULTA 1/26/2024 Call $497.50","STC","1","$0.50","$49.95"
"1/25/2024","1/25/2024","1/26/2024","ULTA","ULTA 1/26/2024 Call $492.50","STC","1","$1.50","$149.95"
"1/25/2024","1/25/2024","1/26/2024","ULTA","ULTA 1/26/2024 Call $492.50","STC","19","$1.50","$2,849.35"
"1/25/2024","1/25/2024","1/26/2024","ULTA","ULTA 1/26/2024 Call $490.00","STC","20","$2.50","$4,999.30"
"1/24/2024","1/24/2024","1/25/2024","ULTA","ULTA 1/26/2024 Call $497.50","BTO","1","$0.05","($5.03)"
"1/24/2024","1/24/2024","1/25/2024","ULTA","ULTA 1/26/2024 Call $490.00","BTO","20","$0.30","($600.60)"
"1/23/2024","1/23/2024","1/24/2024","ULTA","ULTA 1/26/2024 Call $492.50","BTO","10","$0.31","($310.30)"
"1/23/2024","1/23/2024","1/24/2024","ULTA","ULTA 1/26/2024 Call $492.50","BTO","10","$0.31","($310.30)"
"1/19/2024","1/19/2024","1/22/2024","GOOGL","Option Expiration for GOOGL 1/19/2024 Call $147.00","OEXP","62S","",""
"1/19/2024","1/19/2024","1/22/2024","GOOGL","GOOGL 1/19/2024 Call $147.00","STC","8","$0.01","$7.73"
"1/19/2024","1/19/2024","1/22/2024","GOOGL","GOOGL 1/19/2024 Call $147.00","BTO","20","$0.01","($20.60)"
"1/18/2024","1/18/2024","1/19/2024","GOOGL","GOOGL 1/19/2024 Call $147.00","BTO","8","$0.03","($24.24)"
"1/18/2024","1/18/2024","1/19/2024","GOOGL","GOOGL 1/19/2024 Call $147.00","BTO","4","$0.03","($12.12)"
"1/18/2024","1/18/2024","1/19/2024","GOOGL","GOOGL 1/19/2024 Call $147.00","BTO","2","$0.03","($6.06)"
"1/18/2024","1/18/2024","1/19/2024","GOOGL","GOOGL 1/19/2024 Call $147.00","BTO","2","$0.03","($6.06)"
"1/18/2024","1/18/2024","1/19/2024","GOOGL","GOOGL 1/19/2024 Call $147.00","BTO","4","$0.03","($12.12)"
"1/18/2024","1/18/2024","1/19/2024","GOOGL","GOOGL 1/19/2024 Call $147.00","BTO","6","$0.03","($18.18)"
"1/18/2024","1/18/2024","1/19/2024","GOOGL","GOOGL 1/19/2024 Call $147.00","BTO","4","$0.03","($12.12)"
"1/18/2024","1/18/2024","1/19/2024","GOOGL","GOOGL 1/19/2024 Call $147.00","BTO","20","$0.05","($100.60)"
"1/16/2024","1/16/2024","1/17/2024","GOOGL","GOOGL 1/19/2024 Call $147.00","STC","14","$0.19","$265.53"
"1/16/2024","1/16/2024","1/17/2024","GOOGL","GOOGL 1/19/2024 Call $147.00","BTO","5","$0.49","($245.15)"
"1/16/2024","1/16/2024","1/17/2024","GOOGL","GOOGL 1/19/2024 Call $147.00","BTO","4","$0.49","($196.12)"
"1/16/2024","1/16/2024","1/17/2024","GOOGL","GOOGL 1/19/2024 Call $147.00","BTO","1","$0.49","($49.03)"
"1/16/2024","1/16/2024","1/17/2024","GOOGL","GOOGL 1/19/2024 Call $147.00","BTO","4","$0.32","($128.12)"
"1/10/2024","1/10/2024","1/11/2024","GOOGL","GOOGL 1/12/2024 Call $144.00","STC","10","$0.49","$489.66"
"1/10/2024","1/10/2024","1/11/2024","GOOGL","GOOGL 1/12/2024 Call $144.00","BTO","5","$0.37","($185.15)"
"1/10/2024","1/10/2024","1/11/2024","GOOGL","GOOGL 1/12/2024 Call $144.00","BTO","2","$0.37","($74.06)"
"1/10/2024","1/10/2024","1/11/2024","GOOGL","GOOGL 1/12/2024 Call $144.00","BTO","3","$0.37","($111.09)"
"1/10/2024","1/10/2024","1/11/2024","GOOGL","GOOGL 1/12/2024 Call $144.00","STC","5","$0.27","$134.83"
"1/10/2024","1/10/2024","1/11/2024","GOOGL","GOOGL 1/12/2024 Call $144.00","STC","3","$0.27","$80.89"
"1/10/2024","1/10/2024","1/11/2024","GOOGL","GOOGL 1/12/2024 Call $144.00","STC","2","$0.27","$53.92"
"1/10/2024","1/10/2024","1/11/2024","GOOGL","GOOGL 1/12/2024 Call $144.00","BTO","5","$0.37","($185.15)"
"1/10/2024","1/10/2024","1/11/2024","GOOGL","GOOGL 1/12/2024 Call $144.00","BTO","5","$0.37","($185.15)"
"1/10/2024","1/10/2024","1/11/2024","GOOGL","GOOGL 1/12/2024 Call $144.00","STC","5","$0.28","$139.83"
"1/10/2024","1/10/2024","1/11/2024","GOOGL","GOOGL 1/12/2024 Call $144.00","STC","3","$0.28","$83.89"
"1/10/2024","1/10/2024","1/11/2024","GOOGL","GOOGL 1/12/2024 Call $144.00","BTO","8","$0.30","($240.24)"
"1/3/2024","1/3/2024","1/4/2024","QQQ","QQQ 1/5/2024 Put $397.28","STC","2","$1.53","$305.92"
""
"","","","","","","","","","The data provided is for informational purposes only. Please consult a professional tax service or personal tax advisor if you need instructions on how to calculate cost basis or questions regarding your specific tax situation. Reminder: This data does not include Robinhood Crypto or Robinhood Spending activity."
